full_text,tweet_processed,sentimen_label,sentimen
@ARSIPAJA Presiden Prabowo tegaskan Program Makan Bergizi Gratis (MBG) adalah bukti nyata negara hadir bagi rakyat. 🇮🇩 SOP diperketat demi kualitas terbaik dan kini terbuka usulan agar anak jalanan hingga disabilitas turut merasakan manfaatnya. Gizi merata Indonesia juara! https://t.co/f85EWdIDMD,presiden prabowo tegas program makan gizi gratis mbg bukti nyata negara hadir rakyat sop ketat kualitas baik kini buka usul anak jalan hingga disabilitas turut rasa manfaat gizi rata indonesia juara,1,positif
Program Makan Bergizi Gratis atau MBG tidak hanya memberikan makanan sehat bagi siswa sekolah tetapi juga memberikan dampak positif besar bagi perekonomian dengan menciptakan sebanyak 780 ribu lapangan pekerjaan di berbagai sektor terkait. https://t.co/fSCOxu9Wpm,program makan gizi gratis mbg beri makan sehat siswa sekolah beri dampak positif besar ekonomi cipta banyak ribu lapang kerja bagai sektor kait,1,positif
Program Makan Bergizi Gratis sasar 146 siswa SLB di Subang https://t.co/OYMPMG6Kgu,program makan gizi gratis sasar siswa slb subang,0,netral
@vicko_twitt @IndoPopBase Jumlah mahasiswa itb berapa ribu orang.... Vs Jumlah penerima manfaat Program Makan Bergizi Gratis MBG 55juta perhari per Januari 2026 Kerja Nyata pemerintah atasi stunting dgn program MBG #LanjutkanMBG,jumlah mahasiswa itb berapa ribu orang vs jumlah terima manfaat program makan gizi gratis mbg juta hari per januari kerja nyata perintah atas stunting program mbg,0,netral
Mulai 8 Januari sebanyak 19.188 dapur program Makan Bergizi Gratis (MBG) siap beroperasi secara serentak. Targetnya program ini akan melayani 55 1 juta penerima di seluruh Indonesia untuk meningkatkan kualitas nutrisi nasional https://t.co/xaexUMQW68,mulai januari banyak dapur program makan gizi gratis mbg siap operasi serentak target program layan juta terima seluruh indonesia tingkat kualitas nutrisi nasional,0,netral
Memasuki 2026 Program Makan Bergizi Gratis direncanakan akan mulai serentak pada tanggal 8 Januari. Badan Gizi Nasional menyampaikan bahwa sebanyak 19.188 dapur SPPG ditargetkan mulai beroperasi untuk melayani sebanyak 55 1 juta penerima manfaat program Makan Bergizi Gratis. https://t.co/bHd1BMd7if,pasuk program makan gizi gratis rencana mulai serentak tanggal januari badan gizi nasional sampai banyak dapur sppg target mulai operasi layan banyak juta terima manfaat program makan gizi gratis,1,positif
Pemerintah telah mengalokasikan anggaran sekitar Rp 335 triliun untuk pelaksanaan program Makan Bergizi Gratis pada 2026. Adapun Prabowo mengeklaim program MBG dapat dikatakan berhasil 99 99 persen. Baca di sini: https://t.co/qJW4FUlWLC ~TR #AnggaranMBG #Prabowo https://t.co/gPpnx7sE5i,perintah alokasi anggar rp triliun laksana program makan gizi gratis adapun prabowo klaim program mbg kata hasil persen baca sini tr,0,netral
Prabowo Klaim Program Makan Bergizi Gratis Berhasil 99 99% Pemerintah Siapkan Evaluasi Baca selengkapnya: https://t.co/pG6iK8KDTm #ProgramMBG #MakanBergiziGratis #ProgramPemerintah #MBG #mbginvestasibangsa https://t.co/tnsrQz1iuJ,prabowo klaim program makan gizi gratis hasil perintah siap evaluasi baca lengkap,0,netral
Dari pada Program Makan Bergizi Gratis banyak masalah. - Lebih baik dan lebih tepat kalau dialihkan ke Program Pendidikan Gratis dari SD sampai SMA/SMK. Otomatis rakyat kecil tidak kesulitan menyekolahkan anak-anaknya https://t.co/k1JpWNGU53,program makan gizi gratis banyak masalah lebih baik lebih tepat kalau alih program didik gratis sd sma smk otomatis rakyat kecil sulit sekolah anak anak,-1,negatif
Makan Bergizi Gratis: Siapa yang Kenyang? Negara berkata: ini program gizi. Warga bertanya: mengapa lingkungan kami gaduh pasar kami sepi dan tetangga kami tetap menganggur? https://t.co/hNh2aXH8sO https://t.co/7Qu5l1wn4R,makan gizi gratis siapa kenyang negara kata program gizi warga tanya lingkung gaduh pasar sepi tetangga tetap anggur,0,netral
Dalam rangka program Makan Bergizi Gratis (MBG) yang diinisiasi oleh Presiden Prabowo telah dilaksanakan sampai ke wilayah rawan Kabupaten Sugapa Intan Jaya Papua Tengah. https://t.co/MARCqJERs1,rangka program makan gizi gratis mbg inisiasi presiden prabowo laksana wilayah rawan kabupaten sugapa intan jaya papua tengah,0,netral
Presiden juga menyampaikan rasa syukur atas keberhasilan Indonesia mencapai swasembada beras lebih cepat dari target. Saat ini cadangan beras pemerintah di gudang Bulog mencapai lebih dari 3 juta ton angka tertinggi sepanjang sejarah Republik Indonesia. Presiden pun menegaskan https://t.co/r65CRFdA1s,presiden sampai rasa syukur atas hasil indonesia capai swasembada beras lebih cepat target cadang beras perintah gudang bulog capai lebih juta ton angka tinggi panjang sejarah republik indonesia presiden tegas,1,positif
Forum ini menjadi momentum evaluasi kinerja 2025 sekaligus penyelarasan strategi nasional menuju 2026. Sejumlah agenda prioritas dibahas mulai dari ketahanan pangan dan energi Sekolah Rakyat Program Makan Bergizi Gratis (MBG) hingga hilirisasi industri. https://t.co/L2b5X9W3jy,forum jadi momentum evaluasi kerja sekaligus selaras strategi nasional tuju jumlah agenda prioritas bahas mulai tahan pangan energi sekolah rakyat program makan gizi gratis mbg hingga hilir industri,0,netral
Pemerintah membuka peluang perluasan Program Makan Bergizi Gratis (MBG) agar dapat menjangkau kelompok rentan termasuk anak jalanan dan penyandang disabilitas. Usulan tersebut kini tengah dipertimbangkan oleh Istana https://t.co/2bpAvXbdZ9,perintah buka peluang luas program makan gizi gratis mbg jangkau kelompok rentan masuk anak jalan sandang disabilitas usul sebut kini tengah timbang istana,0,netral
Presiden RI menegaskan capaian swasembada beras 2025 dengan cadangan beras nasional lebih dari 3 juta ton tertinggi sepanjang sejarah Indonesia. 🇮🇩 Kemandirian pangan dan energi adalah fondasi kemerdekaan bangsa. Melalui Program Makan Bergizi Gratis kini 55 juta anak sekolah https://t.co/CGXURbFwEo,presiden ri tegas capai swasembada beras cadang beras nasional lebih juta ton tinggi panjang sejarah indonesia mandiri pangan energi fondasi merdeka bangsa lalu program makan gizi gratis kini juta anak sekolah,0,netral
@ertigaid @grok ada masukan bagaimana agar program makan bergizi gratis ini agar efisien efektif dan berdampak baik terhadap lingkungan dalam lingkup satu desa atau kelurahan ?,masuk bagaimana program makan gizi gratis efisien efektif dampak baik lingkung lingkup satu desa lurah,1,positif
@prabowo tdk ada jalan suci &amp; DiridhoinNya bila berawal dari Keculasan. Pemerkosaan MK itu culas. Memobilisasi Bansos Apdesi itu culas. Gunakan Parcok itu culas. Ijazah Palsu itu culas. Makan Bergizi Gratis memakmurkan SPPG yg dimakan anak2 cuma jadi T*ik! Sadarlah.,jalan suci diridhoinnya bila awal culas perkosa mk culas mobilisasi bansos apdesi culas guna parcok culas ijazah palsu culas makan gizi gratis makmur sppg makan anak cuma jadi t ik sadar,1,positif
MBG Makan Bergizi Gratis atau Makan Biskuit Goreng Ayam..,mbg makan gizi gratis makan biskuit goreng ayam,0,netral
Presiden menepis tuduhan bahwa program Makan Bergizi Gratis (MBG) yang digagasnya adalah upaya untuk kepentingan Pemilu 2029. Program MBG dirancang untuk memastikan setiap anak mendapatkan asupan gizi yang cukup yang merupakan investasi jangka panjang bagi masa depan bangsa. https://t.co/mIGB7SQ42j,presiden menep tuduh program makan gizi gratis mbg gagas upaya penting milu program mbg rancang pasti anak dapat asupan gizi cukup rupa investasi jangka panjang masa depan bangsa,0,netral
Gubernur DKI Jakarta Pramono Anung menegaskan bahwa setelah menjabat sebagai kepala daerah kepentingan masyarakat dan kerja sama dengan pemerintah pusat harus menjadi prioritas di atas urusan kepartaian. Ia berkomitmen untuk melayani warga Jakarta dengan sungguh-sungguh tanpa https://t.co/a0HpNnsOLf,gubernur dki jakarta pramono anung tegas jabat kepala daerah penting masyarakat kerja sama perintah pusat jadi prioritas atas urus partai komitmen layan warga jakarta sungguh sungguh,0,netral
Apakah nama Makan Bergizi Gratis bisa ganti nama jadi Makan Siang Mantap? ,nama makan gizi gratis ganti nama jadi makan siang mantap,1,positif
Program Makan Bergizi Gratis (MBG) yang dimulai pada 6 Januari 2025 dan kini memasuki satu tahun berjalan telah memberdayakan lebih dari 780 ribu tenaga kerja.https://t.co/hmhZZfNtL3,program makan gizi gratis mbg mulai januari kini pasuk satu tahun jalan daya lebih ribu tenaga kerja,0,netral
Program andalan Presiden Prabowo Subianto Makan Bergizi Gratis (MBG) tepat berusia satu tahun pada 6 Januari 2026. Hari ini dilaporkan kepada saya 55 juta anak-anak Indonesia menerima makan setiap hari kata Presiden Prabowo Selasa (06/01). Di tengah laporan soal beragam https://t.co/sc9xTwg9Z0,program andal presiden prabowo subianto makan gizi gratis mbg tepat usia satu tahun januari hari lapor juta anak anak indonesia terima makan hari kata presiden prabowo selasa tengah lapor soal agam,0,netral
Presiden RI Prabowo Subianto secara terbuka menyentil pihak-pihak yang selama ini mengejek dan meremehkan program Makan Bergizi Gratis (MBG). Di hadapan jajaran Kabinet Merah Putih Prabowo mempertanyakan nurani para pengkritik yang dinilainya abai pada realitas di lapangan. https://t.co/fx21SrFWTj,presiden ri prabowo subianto buka sentil pihak pihak lama ejek remeh program makan gizi gratis mbg hadap jajar kabinet merah putih prabowo tanya nurani kritik nila abai realitas lapang,0,netral
Presiden RI Prabowo Subianto meminta agar disiplin prosedur pada pelaksanaan program Makan Bergizi Gratis lebih ditingkatkan. https://t.co/SLWnU2lJ9Y,presiden ri prabowo subianto minta disiplin prosedur laksana program makan gizi gratis lebih tingkat,0,netral
Prabowo Klaim Program Makan Bergizi Gratis 99 99% Berhasil Targetkan Zero Defect di 2026 https://t.co/FQimZmqE44 via @Parle COID https://t.co/aXhbddwSR7,prabowo klaim program makan gizi gratis hasil target zero defect via coid,0,netral
Presiden Republik Indonesia Prabowo Subianto merespons isu yang mengaitkan program Makan Bergizi Gratis dengan kemungkinan pencalonannya kembali pada Pilpres 2029. Prabowo menegaskan bahwa keputusan politik di masa depan sepenuhnya berada di tangan rakyat bukan ditentukan oleh https://t.co/jUZvbl1QQC,presiden republik indonesia prabowo subianto respons isu kait program makan gizi gratis mungkin calon pilpres prabowo tegas putus politik masa depan sepenuh ada tangan rakyat bukan tentu,0,netral
@ardi_tama1 Kuliah gratis lah Lu makan gratis siang kenyang pagi malam kelaparan ga bergizi namanya,kuliah gratis kamu makan gratis siang kenyang pagi malam lapar gizi nama,1,positif
Presiden Prabowo Subianto mengundang jajaran menteri wakil menteri hingga kepala lembaga negara ke kediaman pribadinya di Hambalang Kabupaten Bogor pada Selasa (6/1/2026). Mereka diundang dalam rangka retret dan pembahasan sejumlah agenda seperti evaluasi kinerja pada 2025. https://t.co/cYpC84AsJX,presiden prabowo subianto undang jajar menteri wakil menteri hingga kepala lembaga negara diam pribadi hambalang kabupaten bogor selasa undang rangka retret bahas jumlah agenda evaluasi kerja,0,netral
𝐊𝐨𝐦𝐢𝐭𝐦𝐞𝐧 𝐛𝐞𝐫𝐬𝐚𝐦𝐚 𝐦𝐞𝐦𝐛𝐚𝐧𝐠𝐮𝐧 𝐠𝐞𝐧𝐞𝐫𝐚𝐬𝐢 𝐬𝐞𝐡𝐚𝐭 𝐝𝐢𝐦𝐮𝐥𝐚𝐢 𝐝𝐚𝐫𝐢 𝐞𝐝𝐮𝐤𝐚𝐬𝐢𝐲𝐚𝐧𝐠 𝐭𝐞𝐩𝐚𝐭 𝐝𝐚𝐧 𝐭𝐞𝐫𝐚𝐫𝐚𝐡Telah dilaksanakan kegiatan sosialisasi Program Makan Bergizi Gratis SatuanPelayananPemenuhan Gizi (SPPG)AsahanTinggi Raja https://t.co/uFK1kBYWCt,laksana giat sosialisasi program makan gizi gratis satuanpelayananpemenuhan gizi sppg asahantinggi raja,0,netral
Presiden Prabowo: Program Makan Bergizi Gratis Jawaban Negara atas Masalah Gizi Anak https://t.co/DLQhgGAqnz,presiden prabowo program makan gizi gratis jawab negara atas masalah gizi anak,0,netral
PRESIDEN Prabowo Subianto menepis tudingan program Makan Bergizi Gratis (MBG) dijalankan demi kepentingan elektoral pada Pemilihan Presiden (Pilpres) 2029. https://t.co/Oyvr5y6sc9,presiden prabowo subianto menep tuding program makan gizi gratis mbg jalan penting elektoral pilih presiden pilpres,0,netral
Presiden Prabowo menyinggung ungkapan Presiden pertama Indonesia Soekarno atau Bung Karno saat bicara soal program makan bergizi gratis. Seperti apa? https://t.co/q5wxcwIHoA,presiden prabowo singgung ungkap presiden pertama indonesia soekarno bung karno bicara soal program makan gizi gratis apa,0,netral
Ironis sekaligus menggelitik program prioritas Makan Bergizi Gratis justru tetap berjalan saat sekolah libur. Namun ketika anak-anak kembali ke sekolah dan paling membutuhkan asupan bergizi program ini malah masih libur . Kok bisa-bisanya nggak sesuai jadwal? #pdiperjuangan https://t.co/nsxGSjGmxI,ironis sekaligus gelitik program prioritas makan gizi gratis justru tetap jalan sekolah libur anak anak sekolah paling butuh asupan gizi program malah libur kok bisa sesuai jadwal,-1,negatif
Panggil Kabinet di Awal 2026 Prabowo Tekankan Lagi Strategi Transformasi Bangsa Bogor Presiden Republik Indonesia Prabowo Subianto memaparkan secara mendalam mengenai visi besar pemerintahannya yang dirangkum dalam 'Strategi Transformasi Bangsa'. Strategi ini bukan https://t.co/FflkxYn6xd,panggil kabinet awal prabowo tekan strategi transformasi bangsa bogor presiden republik indonesia prabowo subianto papar dalam kena visi besar perintah rangkum strategi transformasi bangsa strategi bukan,0,netral
1 Tahun MBG Capai 55 Juta Penerima Manfaat Prabowo: 99 99% Berhasil tapi Harus Nol Kesalahan Bogor Setahun sudah program Makan Bergizi Gratis (MBG) bergulir. Digagas pada 6 Januari 2025 program MBG kini sudah memberikan manfaat bagi 55 juta anak-anak serta ibu hamil di https://t.co/nI4vNd19Qz,tahun mbg capai juta terima manfaat prabowo hasil nol salah bogor tahun program makan gizi gratis mbg gulir gagas januari program mbg kini beri manfaat juta anak anak ibu hamil,1,positif
Presiden Prabowo Subianto mengumumkan bahwa program Makan Bergizi Gratis (MBG) telah menjangkau 55 juta penerima manfaat hingga 6 Januari 2026. Capaian ini diklaim progres yang sangat cepat bahkan melampaui hasil program serupa di Brasil yang membutuhkan waktu belasan tahun. https://t.co/HMVG2qpudv,presiden prabowo subianto umum program makan gizi gratis mbg jangkau juta terima manfaat hingga januari capai klaim progres sangat cepat bahkan lampau hasil program rupa brasil butuh waktu bas tahun,0,netral
Capai 55 Juta Penerima dalam Setahun Prabowo Sebut Progres MBG Indonesia Lebih Cepat dari Brasil Jakarta - Presiden RI Prabowo Subianto menyebut pemerintah telah menyalurkan program Makan Bergizi Gratis (MBG) kepada sekitar 55 juta penerima manfaat per Senin (5/1). Menurutnya https://t.co/acy0Sxsij6,capai juta terima tahun prabowo sebut progres mbg indonesia lebih cepat brasil jakarta presiden ri prabowo subianto sebut perintah salur program makan gizi gratis mbg juta terima manfaat per senin turut,0,netral
Presiden Prabowo Subianto mengungkapkan alasan sederhana pemerintah yang dipimpinnya membentuk program Makan Bergizi Gratis (MBG). Baca di sini: https://t.co/rtVi9X4cg1 ~AA #Prabowo #MBG #Gizi https://t.co/ryhNINk5w8,presiden prabowo subianto ungkap alas sederhana perintah pimpin bentuk program makan gizi gratis mbg baca sini aa,0,netral
Presiden Prabowo Subianto mengungkapkan program Makan Bergizi Gratis (MBG) sudah menjangkau sekitar 55 juta penerima di awal tahun 2026. Kepala Negara menyampaikan jumlah itu setara dengan memberi makan 8 kali negara Singapura. #SmartNews https://t.co/6gaGkPuSv5,presiden prabowo subianto ungkap program makan gizi gratis mbg jangkau juta terima awal tahun kepala negara sampai jumlah tara beri makan kali negara singapura,0,netral
Makan bergizi gratis mampu mendukung peningkatan kualitas gizi pada anak yang berdampak pada membaiknya kualitas tumbuh kembang anak. Hal tersebut berujung pada terbentuknya kualitas generasi penerus yang cerdas sehat dan berdaya saing. #DukungMBG #MBG #BangunSDMBerkualitas https://t.co/UA9Hg4Zn9Y,makan gizi gratis mampu dukung tingkat kualitas gizi anak dampak baik kualitas tumbuh kembang anak sebut ujung bentuk kualitas generasi terus cerdas sehat daya saing,1,positif
Presiden RI Prabowo Subianto menegaskan terpilih atau tidaknya seorang presiden sepenuhnya merupakan kehendak Tuhan dan rakyat. Hal itu disampaikan Prabowo merespons soal tudingan bahwa program Makan Bergizi Gratis (MBG) dijalankan untuk menggalang suara agar dirinya terpilih https://t.co/00ivKXmfwe,presiden ri prabowo subianto tegas pilih tidak orang presiden sepenuh rupa hendak tuhan rakyat sampai prabowo respons soal tuding program makan gizi gratis mbg jalan galang suara diri pilih,0,netral
